x	 y	 U	 V	 t11	 t22	 t12
0.050247	0.010636	2.744356	-0.004349	0.001053	0.000685	0.000026
0.050247	0.011045	2.743430	-0.005769	0.001050	0.000689	0.000021
0.050247	0.011454	2.742472	-0.007284	0.001046	0.000689	0.000016
0.050247	0.011863	2.741460	-0.008890	0.001042	0.000689	0.000014
0.050247	0.012272	2.740396	-0.010532	0.001037	0.000690	0.000013
0.050247	0.012681	2.739300	-0.012234	0.001035	0.000695	0.000013
0.050247	0.013090	2.738216	-0.014001	0.001036	0.000704	0.000012
0.050247	0.013499	2.737179	-0.015845	0.001037	0.000717	0.000012
0.050247	0.013908	2.736209	-0.017770	0.001042	0.000733	0.000013
0.050247	0.014318	2.735305	-0.019769	0.001048	0.000750	0.000014
0.050247	0.014727	2.734437	-0.021849	0.001057	0.000767	0.000015
0.050247	0.015136	2.733607	-0.023976	0.001067	0.000784	0.000015
0.050247	0.015545	2.732784	-0.026154	0.001075	0.000798	0.000015
0.050247	0.015954	2.731933	-0.028368	0.001081	0.000809	0.000014
0.050247	0.016363	2.731050	-0.030603	0.001085	0.000818	0.000013
0.050247	0.016772	2.730156	-0.032856	0.001088	0.000827	0.000014
0.050247	0.017181	2.729284	-0.035129	0.001091	0.000838	0.000017
0.050247	0.017590	2.728471	-0.037455	0.001094	0.000852	0.000019
0.050247	0.017999	2.727728	-0.039828	0.001096	0.000868	0.000021
0.050247	0.018408	2.727076	-0.042263	0.001101	0.000888	0.000024
0.050247	0.018817	2.726514	-0.044756	0.001108	0.000908	0.000027
0.050247	0.019226	2.726026	-0.047295	0.001117	0.000926	0.000033
0.050247	0.019635	2.725601	-0.049884	0.001125	0.000940	0.000038
0.050656	0.000409	1.674759	0.001216	0.019040	0.007645	0.000173
0.050656	0.000818	1.834830	0.001550	0.012659	0.004782	0.000090
0.050656	0.001227	2.012214	0.002096	0.007272	0.002613	0.000036
0.050656	0.001636	2.191072	0.002836	0.003942	0.001467	0.000017
0.050656	0.002045	2.355479	0.003702	0.002237	0.000989	0.000016
0.050656	0.002454	2.493483	0.004594	0.001521	0.000834	0.000022
0.050656	0.002864	2.599421	0.005423	0.001272	0.000792	0.000027
0.050656	0.003273	2.673902	0.006094	0.001194	0.000776	0.000030
0.050656	0.003682	2.719425	0.006569	0.001159	0.000760	0.000029
0.050656	0.004091	2.742297	0.006730	0.001133	0.000746	0.000028
0.050656	0.004500	2.752134	0.006629	0.001113	0.000732	0.000028
0.050656	0.004909	2.755356	0.006299	0.001097	0.000718	0.000029
0.050656	0.005318	2.755795	0.005810	0.001083	0.000702	0.000033
0.050656	0.005727	2.755309	0.005201	0.001070	0.000686	0.000037
0.050656	0.006136	2.754562	0.004525	0.001057	0.000671	0.000040
0.050656	0.006545	2.753782	0.003826	0.001045	0.000661	0.000041
0.050656	0.006954	2.753021	0.003120	0.001037	0.000654	0.000040
0.050656	0.007363	2.752267	0.002423	0.001030	0.000650	0.000038
0.050656	0.007772	2.751508	0.001725	0.001024	0.000647	0.000035
0.050656	0.008181	2.750755	0.001009	0.001017	0.000643	0.000035
0.050656	0.008591	2.749981	0.000275	0.001010	0.000640	0.000036
0.050656	0.009000	2.749213	-0.000535	0.001006	0.000638	0.000038
0.050656	0.009409	2.748474	-0.001413	0.001005	0.000639	0.000038
0.050656	0.009818	2.747763	-0.002397	0.001007	0.000644	0.000036
0.050656	0.010227	2.747037	-0.003497	0.001009	0.000650	0.000031
0.050656	0.010636	2.746309	-0.004726	0.001009	0.000656	0.000026
0.050656	0.011045	2.745556	-0.006079	0.001007	0.000659	0.000020
0.050656	0.011454	2.744757	-0.007534	0.001004	0.000660	0.000016
0.050656	0.011863	2.743887	-0.009091	0.001000	0.000660	0.000014
0.050656	0.012272	2.742958	-0.010694	0.000997	0.000661	0.000012
0.050656	0.012681	2.741992	-0.012364	0.000995	0.000666	0.000012
0.050656	0.013090	2.741034	-0.014105	0.000995	0.000674	0.000012
0.050656	0.013499	2.740118	-0.015931	0.000997	0.000686	0.000012
0.050656	0.013908	2.739258	-0.017845	0.001001	0.000701	0.000012
0.050656	0.014318	2.738447	-0.019837	0.001007	0.000717	0.000013
0.050656	0.014727	2.737642	-0.021919	0.001015	0.000734	0.000014
0.050656	0.015136	2.736847	-0.024052	0.001024	0.000750	0.000014
0.050656	0.015545	2.736028	-0.026238	0.001033	0.000764	0.000014
0.050656	0.015954	2.735152	-0.028457	0.001038	0.000775	0.000013
0.050656	0.016363	2.734222	-0.030689	0.001043	0.000785	0.000013
0.050656	0.016772	2.733271	-0.032927	0.001047	0.000795	0.000014
0.050656	0.017181	2.732341	-0.035170	0.001050	0.000806	0.000016
0.050656	0.017590	2.731476	-0.037450	0.001053	0.000821	0.000019
0.050656	0.017999	2.730695	-0.039768	0.001057	0.000838	0.000021
0.050656	0.018408	2.730021	-0.042137	0.001062	0.000857	0.000023
0.050656	0.018817	2.729463	-0.044561	0.001069	0.000876	0.000027
0.050656	0.019226	2.729004	-0.047035	0.001077	0.000893	0.000032
0.050656	0.019635	2.728633	-0.049564	0.001084	0.000907	0.000038
0.051065	0.000409	1.668951	0.002076	0.017990	0.007034	0.000173
0.051065	0.000818	1.830133	0.002088	0.011962	0.004399	0.000090
0.051065	0.001227	2.008635	0.002320	0.006874	0.002409	0.000037
0.051065	0.001636	2.188532	0.002786	0.003730	0.001364	0.000017
0.051065	0.002045	2.353837	0.003438	0.002122	0.000931	0.000017
0.051065	0.002454	2.492573	0.004183	0.001449	0.000793	0.000024
